year,common,Eureka,Fort Bragg,Bodega Bay,San Francisco,Monterey,Morro Bay,Santa Barbara,Los Angeles,San Diego
2009,Sargo,0,0,0,0,0,0,2,28,2
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,$30 ,$10 
2009,"Scorpionfish, California",0,0,0,0,0,0,188,"6,975",296
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$438 ,"$28,154 ",$941 
2009,"Sculpin, staghorn",0,1,0,"3,971",0,62,8,0,0
2009,EMPTY,$0 ,$3 ,$0 ,"$14,295 ",$0 ,$47 ,$16 ,$0 ,$0 
2009,"Seabass, white",0,0,107,"1,635","15,043","1,704","283,570","67,511","18,768"
2009,EMPTY,$0 ,$0 ,$551 ,"$6,342 ","$38,505 ","$7,094 ","$653,577 ","$111,493 ","$46,407 "
2009,"Seaperch, striped",0,0,0,861,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,"$3,911 ",$0 ,$0 ,$0 ,$0 ,$0 
2009,"Shad, American",0,0,0,0,0,0,1,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$0 
2009,"Shark, Pacific angel",0,0,0,0,0,724,"12,056",195,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$720 ,"$15,310 ",$153 ,$0 
2009,"Shark, bigeye thresher",0,0,0,0,0,0,659,"1,661","7,226"
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$361 ,"$1,263 ","$3,828 "
2009,"Shark, blue",0,0,0,0,0,35,"2,120",0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,309 ",$0 ,$0 
2009,"Shark, brown smoothhound",0,0,0,0,0,0,295,37,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$210 ,$111 ,$0 
2009,"Shark, gray smoothhound",0,0,0,0,0,0,25,115,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$19 ,$375 ,$0 
2009,"Shark, horn",0,0,0,0,0,0,0,22,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Shark, leopard",0,14,0,"1,743",0,26,"1,114","1,026",24
2009,EMPTY,$0 ,$28 ,$0 ,"$1,439 ",$0 ,$13 ,"$1,440 ",$810 ,$36 
2009,"Shark, pelagic thresher",0,0,0,36,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$71 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Shark, salmon",0,0,0,0,0,0,0,62,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$31 ,$0 
2009,"Shark, sevengill",0,0,0,0,0,199,84,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$402 ,$45 ,$0 ,$0 
2009,"Shark, shortfin mako",0,0,0,32,"1,961","11,745","8,219","6,048","16,413"
2009,EMPTY,$0 ,$0 ,$0 ,$24 ,"$1,791 ","$12,889 ","$9,257 ","$7,779 ","$19,613 "
2009,"Shark, soupfin",0,0,126,796,104,93,"1,003",774,"3,788"
2009,EMPTY,$0 ,$0 ,$71 ,$673 ,$52 ,$167 ,$996 ,$560 ,"$5,710 "
2009,"Shark, spiny dogfish",236,"59,287",0,886,"39,453",0,94,0,0
2009,EMPTY,$0 ,"$24,594 ",$0 ,$271 ,"$14,212 ",$0 ,$106 ,$0 ,$0 
2009,"Shark, swell",0,0,0,0,0,0,0,0,17
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$9 
2009,"Shark, thresher",0,0,90,133,309,"7,144","63,729","17,340","48,465"
2009,EMPTY,$0 ,$0 ,$270 ,$260 ,$365 ,"$8,564 ","$83,515 ","$21,129 ","$81,467 "
2009,"Shark, unspecified",0,0,0,"1,796",53,0,21,84,0
2009,EMPTY,$0 ,$0 ,$0 ,"$1,803 ",$27 ,$0 ,$9 ,$39 ,$0 
2009,"Shark, white",0,0,0,0,0,0,"1,119",0,880
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,799 ",$0 ,"$1,276 "
2009,"Sheephead, California",0,0,0,0,19,656,"20,539","16,881","34,279"
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$71 ,"$2,742 ","$87,647 ","$78,725 ","$166,306 "
2009,Silversides,0,0,0,0,118,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$189 ,$0 ,$0 ,$0 ,$0 
2009,"Skate, big",68,0,0,"2,406",0,0,11,8,0
2009,EMPTY,$10 ,$0 ,$0 ,$481 ,$0 ,$0 ,$4 ,$0 ,$0 
2009,"Skate, longnose","148,375","12,334",0,"5,816",422,"5,800",0,0,0
2009,EMPTY,"$21,575 ","$1,729 ",$0 ,"$1,539 ",$62 ,"$1,212 ",$0 ,$0 ,$0 
2009,"Skate, thornback",0,0,0,0,0,0,0,226,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$0 
2009,"Skate, unspecified","88,584","28,516","3,007","6,380","6,175","2,875","4,211","5,030",0
2009,EMPTY,"$15,897 ","$5,590 ",$401 ,"$2,463 ","$1,359 ","$1,416 ","$2,155 ","$1,958 ",$0 
2009,"Smelt, night","142,215",192,0,411,0,0,0,0,0
2009,EMPTY,"$49,829 ",$77 ,$0 ,$185 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Smelt, surf","107,241",2,0,0,0,22,0,0,0
2009,EMPTY,"$37,527 ",$2 ,$0 ,$0 ,$0 ,$65 ,$0 ,$0 ,$0 
2009,"Smelts, true",0,0,0,0,0,0,0,124,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$85 ,$0 
2009,"Sole, Dover","4,779,412","1,568,994","12,246","550,709","26,043","44,760",424,226,0
2009,EMPTY,"$1,748,298 ","$584,505 ","$2,694 ","$204,658 ","$7,445 ","$17,392 ",$563 ,$637 ,$0 
2009,"Sole, English","79,545","27,871","4,293","36,857","12,882",73,190,0,0
2009,EMPTY,"$25,547 ","$9,302 ","$1,521 ","$14,548 ","$4,210 ",$36 ,$249 ,$0 ,$0 
2009,"Sole, fantail",0,1,0,0,0,0,13,456,0
2009,EMPTY,$0 ,$3 ,$0 ,$0 ,$0 ,$0 ,$26 ,$788 ,$0 
2009,"Sole, petrale","441,130","356,217","52,424","203,350","76,354","42,651",18,6,3
2009,EMPTY,"$376,528 ","$368,031 ","$56,146 ","$208,783 ","$80,853 ","$53,767 ",$15 ,$4 ,$0 
2009,"Sole, rex","168,244","33,071",854,"18,625","2,264","13,190",41,0,0
2009,EMPTY,"$57,609 ","$11,985 ",$297 ,"$7,628 ",$864 ,"$5,914 ",$64 ,$0 ,$0 
2009,"Sole, rock",0,63,108,"4,429",91,3,5,9,0
2009,EMPTY,$0 ,$47 ,$60 ,"$2,546 ",$36 ,$8 ,$24 ,$17 ,$0 
2009,"Sole, sand",83,0,138,"9,495",11,124,0,0,0
2009,EMPTY,$54 ,$0 ,$83 ,"$8,182 ",$12 ,$182 ,$0 ,$0 ,$0 
2009,"Sole, unspecified",0,0,0,0,0,"1,413","17,792","10,165",0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,811 ","$8,989 ","$7,609 ",$0 
2009,Stingray,0,0,0,0,0,0,225,"7,571",0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$29 ,$379 ,$0 
2009,"Surfperch, barred",0,0,0,0,0,"1,448",31,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,875 ",$78 ,$0 ,$0 
2009,"Surfperch, black",0,0,0,209,0,0,9,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$867 ,$0 ,$0 ,$46 ,$0 ,$0 
2009,"Surfperch, calico",0,0,0,0,0,56,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$167 ,$0 ,$0 ,$0 
2009,"Surfperch, pile",0,0,0,159,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$643 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Surfperch, rainbow",0,0,0,0,0,0,25,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$62 ,$0 ,$0 
2009,"Surfperch, redtail","12,729",0,0,746,0,0,0,0,0
2009,EMPTY,"$13,925 ",$0 ,$0 ,"$2,984 ",$0 ,$0 ,$0 ,$0 ,$0 
2009,"Surfperch, rubberlip",0,0,0,155,0,0,105,0,33
2009,EMPTY,$0 ,$0 ,$0 ,$644 ,$0 ,$0 ,$174 ,$0 ,$11 
2009,"Surfperch, unspecified",0,5,53,"2,378",0,"2,293",59,29,0
2009,EMPTY,$0 ,$10 ,$146 ,"$8,948 ",$0 ,"$5,090 ",$152 ,$27 ,$0 
2009,"Surfperch, walleye",0,0,0,0,8,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$16 ,$0 ,$0 ,$0 ,$0 
2009,"Surfperch, white",0,0,0,40,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$170 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,Swordfish,0,0,0,"160,346","13,183","69,588","14,448","69,262","293,950"
2009,EMPTY,$0 ,$0 ,$0 ,"$382,016 ","$36,621 ","$205,123 ","$45,160 ","$346,337 ","$910,573 "
2009,"Thornyhead, longspine","703,743","255,496",867,"99,633","96,584",262,"7,981","12,571","12,687"
2009,EMPTY,"$279,619 ","$76,741 ",$130 ,"$42,809 ","$29,511 ",$516 ,"$12,646 ","$22,496 ","$20,587 "
2009,"Thornyhead, shortspine","383,672","191,950","1,664","51,703","63,232","42,195","48,062","156,297","130,411"
2009,EMPTY,"$317,317 ","$155,398 ",$872 ,"$51,299 ","$180,104 ","$82,734 ","$204,537 ","$608,861 ","$514,384 "
2009,Thornyheads,"2,099",65,0,0,0,105,"2,454",11,54
2009,EMPTY,"$1,832 ",$258 ,$0 ,$0 ,$0 ,$75 ,"$4,725 ",$55 ,$113 
2009,Triggerfish,0,0,0,0,0,0,0,0,4
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$12 
2009,"Tuna, albacore","460,876","26,289","18,043","47,434","82,989","20,846","1,364","197,628","12,377"
2009,EMPTY,"$511,295 ","$51,525 ","$18,489 ","$76,251 ","$92,464 ","$25,262 ","$1,860 ","$162,849 ","$15,088 "
2009,"Tuna, bigeye",0,0,0,0,0,0,"24,951",0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$97,103 ",$0 ,$0 
2009,"Tuna, bluefin",0,0,0,134,674,"4,033","1,330","907,056","1,056"
2009,EMPTY,$0 ,$0 ,$0 ,$266 ,$878 ,"$5,728 ","$2,883 ","$430,003 ","$1,624 "
2009,"Tuna, skipjack",350,0,0,0,0,8,518,"10,422",0
2009,EMPTY,$525 ,$0 ,$0 ,$0 ,$0 ,$12 ,$502 ,"$4,293 ",$0 
2009,"Tuna, yellowfin",0,0,0,0,0,0,"47,013","44,844","4,238"
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$134,131 ","$22,143 ","$10,007 "
2009,"Turbot, curlfin",0,0,18,15,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$6 ,$8 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Turbot, diamond",0,3,0,6,0,0,0,0,0
2009,EMPTY,$0 ,$3 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,"Turbot, hornyhead",0,0,0,3,0,0,0,0,0
2009,EMPTY,$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$0 ,$0 ,$0 
2009,Turbot,0,0,92,338,20,142,0,0,0
2009,EMPTY,$0 ,$0 ,$34 ,$143 ,$8 ,$212 ,$0 ,$0 ,$0 
2009,Wahoo,0,0,0,0,0,0,"2,886",0,0
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,846 ",$0 ,$0 
2009,"Whitefish, ocean",0,0,0,10,5,23,"2,557",153,496
2009,EMPTY,$0 ,$0 ,$0 ,$20 ,$5 ,$63 ,"$6,479 ",$191 ,"$1,027 "
2009,"Whiting, Pacific","3,950,314",0,0,0,676,0,128,45,0
2009,EMPTY,"$197,054 ",$0 ,$0 ,$0 ,$169 ,$0 ,$128 ,$100 ,$0 
2009,"Wrasse, rock",0,0,0,0,0,0,0,0,1
2009,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 
2009,Yellowtail,0,0,0,13,0,10,824,"2,780","4,478"
2009,EMPTY,$0 ,$0 ,$0 ,$65 ,$0 ,$0 ,"$1,642 ","$3,096 ","$6,783 "
2010,"Anchovy, northern",0,0,0,"76,349","1,505,528",0,"214,568","213,185","251,218"
2010,EMPTY,$0 ,$0 ,$0 ,"$3,078 ","$324,531 ",$0 ,"$64,493 ","$12,524 ","$58,115 "
2010,"Barracuda, California",0,0,0,0,11,651,"3,460","36,663","1,324"
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$17 ,"$1,213 ","$1,559 ","$24,400 ","$1,103 "
2010,"Bass, barred sand",0,0,0,0,0,0,0,27,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Bass, giant sea",0,0,0,0,0,0,"9,113","2,406","2,529"
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$26,630 ","$4,210 ","$8,403 "
2010,"Bass, kelp",0,0,0,0,0,0,0,40,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Bass, spotted sand",0,0,0,0,0,0,0,20,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,Blacksmith,0,0,0,0,0,0,0,35,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$510 ,$0 
2010,"Bonito, Pacific",0,0,0,0,0,0,956,"39,701",0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$723 ,"$13,650 ",$0 
2010,Butterfish (Pacific pompano)...,0,0,0,0,0,949,"3,796",32,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$819 ,"$2,304 ",$26 ,$0 
2010,Cabezon,"3,899","8,822",779,427,"6,475","19,577","9,355",178,930
2010,EMPTY,"$14,820 ","$43,330 ","$3,693 ","$1,653 ","$35,422 ","$102,547 ","$57,392 ","$1,064 ","$5,058 "
2010,Carp,0,0,0,491,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$323 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Corvina, shortfin",0,0,0,37,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$19 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Croaker, unspecifed",0,0,0,479,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$674 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Croaker, white",0,0,0,270,200,"3,395","3,194","4,319",467
2010,EMPTY,$0 ,$0 ,$0 ,$109 ,$0 ,"$1,698 ","$2,163 ","$5,988 ","$1,339 "
2010,Dolphin (fish),0,0,0,"6,322",0,0,933,0,107
2010,EMPTY,$0 ,$0 ,$0 ,"$12,665 ",$0 ,$0 ,"$2,758 ",$0 ,$427 
2010,"Eel, California moray",0,0,0,0,0,0,3,10,"3,943"
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$18 ,$60 ,"$15,366 "
2010,"Eel, monkeyface (prickleback)",0,0,0,0,5,30,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$21 ,$52 ,$0 ,$0 ,$0 
2010,Escolar,0,0,0,"1,029",0,0,"2,777",0,117
2010,EMPTY,$0 ,$0 ,$0 ,"$2,129 ",$0 ,$0 ,"$4,987 ",$0 ,$205 
2010,"Fish, unspecified",32,0,111,30,0,33,65,169,0
2010,EMPTY,$96 ,$0 ,$288 ,$32 ,$0 ,$0 ,$98 ,$456 ,$0 
2010,"Flounder, arrowtooth","149,098",0,0,0,0,0,0,0,0
2010,EMPTY,"$14,764 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Flounder, starry","1,196",0,"1,560","25,153",808,822,223,0,0
2010,EMPTY,$150 ,$0 ,"$1,014 ","$16,368 ",$340 ,"$1,679 ",$243 ,$0 ,$0 
2010,"Flounder, unspecified",0,0,0,63,0,256,0,8,0
2010,EMPTY,$0 ,$0 ,$0 ,$38 ,$0 ,$468 ,$0 ,$0 ,$0 
2010,"Goby, yellowfin",0,0,0,22,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Greenling, kelp",396,779,182,151,515,"1,571",14,0,0
2010,EMPTY,"$1,790 ","$4,115 ","$1,164 ",$374 ,"$3,367 ","$10,983 ",$48 ,$0 ,$0 
2010,Grenadier,"72,560","13,210",0,26,"119,239","4,095",4,0,0
2010,EMPTY,"$7,235 ","$1,321 ",$0 ,$13 ,"$33,504 ","$1,389 ",$4 ,$0 ,$0 
2010,"Guitarfish, shovelnose",0,0,0,0,0,"1,822","1,328","1,011",938
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,212 ","$1,298 ",$511 ,$928 
2010,Hagfishes,"517,292",0,"25,092",0,0,"296,299","23,444","79,020","13,163"
2010,EMPTY,"$290,630 ",$0 ,"$14,052 ",$0 ,$0 ,"$246,637 ","$23,444 ","$79,178 ","$13,163 "
2010,Halfmoon,0,0,0,0,0,0,38,8,4
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$167 ,$16 ,$10 
2010,"Halibut, California",0,0,"18,979","244,682","9,994","21,423","180,360","38,380","14,316"
2010,EMPTY,$0 ,$0 ,"$84,692 ","$1,029,017 ","$37,575 ","$104,182 ","$847,890 ","$184,111 ","$59,712 "
2010,"Halibut, Pacific",200,30,0,0,0,0,0,0,0
2010,EMPTY,$800 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Herring, Pacific - roe",0,0,"2,433",0,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$24 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,Jacksmelt,0,0,80,0,"4,698",0,38,183,0
2010,EMPTY,$0 ,$0 ,$100 ,$0 ,"$7,404 ",$0 ,$71 ,$132 ,$0 
2010,Kelpfishes,0,0,0,0,0,0,0,13,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,Lingcod,"20,486","41,564","2,243","10,863","5,145","19,587","2,522",294,185
2010,EMPTY,"$34,937 ","$57,464 ","$3,733 ","$19,863 ","$7,355 ","$39,506 ","$7,534 ",$776 ,$692 
2010,"Lizardfish, California",0,0,0,0,0,"1,114","1,840",86,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$535 ,$920 ,$43 ,$0 
2010,Louvar,0,0,0,0,25,257,345,10,373
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$125 ,"$1,617 ","$1,514 ",$35 ,"$2,473 "
2010,"Mackerel, Pacific",0,0,0,0,4,0,"20,638","4,508,878","3,385"
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,"$1,468 ","$408,732 ",$608 
2010,"Mackerel, jack",0,6,0,0,0,0,"31,383","651,255",1
2010,EMPTY,$0 ,$12 ,$0 ,$0 ,$0 ,$0 ,$843 ,"$61,692 ",$1 
2010,"Mackerel, unspecified",0,0,0,0,0,12,0,15,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$6 ,$0 ,$0 ,$0 
2010,"Midshipman, plainfin",0,0,0,0,0,0,0,105,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$124 ,$0 
2010,Oilfish,0,0,0,"1,088",0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$493 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,Opah,0,0,0,"4,301","1,448","4,027","30,370","4,737","45,178"
2010,EMPTY,$0 ,$0 ,$0 ,"$6,280 ",$685 ,"$3,305 ","$50,219 ","$4,531 ","$34,563 "
2010,Opaleye,0,0,0,0,0,0,20,98,7
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$107 ,$475 ,$23 
2010,"Pomfret, Pacific",0,0,0,0,0,75,32,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$123 ,$26 ,$0 ,$0 
2010,Queenfish,0,0,0,0,0,0,0,"3,802",0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$190 ,$0 
2010,"Ratfish, spotted",0,0,0,0,0,7,23,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$6 ,$50 ,$0 ,$0 
2010,"Ray, Pacific electric",0,0,0,0,0,0,272,"1,090",37
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$786 ,$11 ,$70 
2010,"Ray, bat",0,0,0,0,0,0,131,"8,989","4,791"
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$124 ,"$4,662 "
2010,"Ray, unspecified",0,0,0,0,0,81,0,649,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$321 ,$0 
2010,"Rockfish, China",664,"2,516",416,691,119,183,0,0,11
2010,EMPTY,"$4,888 ","$16,911 ","$4,061 ","$5,345 ",$811 ,"$1,547 ",$0 ,$0 ,$54 
2010,"Rockfish, Pacific ocean perch.",45,0,0,0,0,46,1,0,0
2010,EMPTY,$12 ,$0 ,$0 ,$0 ,$0 ,$28 ,$4 ,$0 ,$0 
2010,"Rockfish, aurora",1,0,0,0,61,370,119,101,0
2010,EMPTY,$1 ,$0 ,$0 ,$0 ,$149 ,$137 ,$83 ,$434 ,$0 
2010,"Rockfish, bank",12,0,"2,051","2,360","11,901",30,107,0,52
2010,EMPTY,$6 ,$0 ,"$1,338 ","$2,360 ","$7,831 ",$40 ,$134 ,$0 ,$67 
2010,"Rockfish, black-and-yellow",51,"3,897",538,504,"3,583","14,065",706,0,0
2010,EMPTY,$241 ,"$24,879 ","$4,231 ","$3,275 ","$26,334 ","$90,337 ","$4,916 ",$0 ,$0 
2010,"Rockfish, black","113,785","1,323",138,"1,423",78,346,0,0,0
2010,EMPTY,"$209,940 ","$2,111 ",$388 ,"$4,606 ",$91 ,$662 ,$0 ,$0 ,$0 
2010,"Rockfish, blackgill",276,139,"1,110","1,057","18,924","100,872","28,591","3,737","56,525"
2010,EMPTY,$138 ,$45 ,"$1,681 ","$1,283 ","$13,068 ","$123,736 ","$32,739 ","$10,956 ","$62,045 "
2010,"Rockfish, blue","4,359",451,1,415,"1,232",369,83,0,0
2010,EMPTY,"$6,828 ",$764 ,$5 ,"$1,645 ","$1,910 ",$383 ,$212 ,$0 ,$0 
2010,"Rockfish, bocaccio",69,"3,512",91,106,"2,350",17,"1,716",341,295
2010,EMPTY,$45 ,"$2,139 ",$167 ,$141 ,"$2,570 ",$34 ,"$3,525 ",$473 ,$641 
2010,"Rockfish, brown",206,328,87,"6,273",265,"50,930",167,0,422
2010,EMPTY,$712 ,"$1,744 ",$640 ,"$43,643 ","$1,555 ","$285,675 ","$1,151 ",$0 ,"$1,834 "
2010,"Rockfish, calico",0,0,0,0,0,1,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$0 ,$0 
2010,"Rockfish, canary",92,499,0,286,101,0,0,0,0
2010,EMPTY,$12 ,$315 ,$0 ,$199 ,$66 ,$0 ,$0 ,$0 ,$0 
2010,"Rockfish, chilipepper","47,400","368,075","26,735","237,763","74,743",2,257,3,0
2010,EMPTY,"$4,224 ","$209,846 ","$17,378 ","$160,253 ","$49,145 ",$2 ,$281 ,$3 ,$0 
2010,"Rockfish, copper",973,605,23,625,206,"1,112","2,839",0,97
2010,EMPTY,"$3,868 ","$2,119 ",$125 ,"$4,231 ",$640 ,"$6,859 ","$19,176 ",$0 ,$278 
2010,"Rockfish, cowcod",0,0,0,0,0,0,0,66,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$132 ,$0 
2010,"Rockfish, darkblotched","12,937","24,177",1,776,158,156,0,0,0
2010,EMPTY,"$6,123 ","$13,838 ",$1 ,$594 ,$153 ,$834 ,$0 ,$0 ,$0 
2010,"Rockfish, flag",0,0,3,0,0,0,195,111,9
2010,EMPTY,$0 ,$0 ,$12 ,$0 ,$0 ,$0 ,$695 ,$111 ,$22 
2010,"Rockfish, gopher",93,"8,988","3,298","3,330","5,516","39,736","1,358",4,94
2010,EMPTY,$686 ,"$59,836 ","$28,115 ","$25,271 ","$33,982 ","$252,091 ","$8,268 ",$8 ,$374 
2010,"Rockfish, grass",59,945,169,351,"2,417","9,364","13,829",45,73
2010,EMPTY,$413 ,"$6,871 ","$1,286 ","$2,278 ","$17,939 ","$79,492 ","$129,952 ",$361 ,$398 
2010,"Rockfish, greenblotched",0,0,16,0,0,0,110,86,0
2010,EMPTY,$0 ,$0 ,$10 ,$0 ,$0 ,$0 ,$264 ,$290 ,$0 
2010,"Rockfish, greenspotted",0,0,55,33,33,0,647,"1,072",8
2010,EMPTY,$0 ,$0 ,$36 ,$28 ,$72 ,$0 ,"$1,834 ","$1,067 ",$13 
2010,"Rockfish, greenstriped",0,0,0,0,0,0,14,49,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$31 ,$49 ,$0 
2010,"Rockfish, group bolina",0,0,2,65,0,0,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$538 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Rockfish, group gopher",0,0,13,35,0,3,0,0,0
2010,EMPTY,$0 ,$0 ,$40 ,$298 ,$0 ,$5 ,$0 ,$0 ,$0 
2010,"Rockfish, group nearshore",0,0,0,27,0,18,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$14 ,$0 ,$45 ,$0 ,$0 ,$0 
2010,"Rockfish, group red",0,0,0,2,304,532,238,408,4
2010,EMPTY,$0 ,$0 ,$0 ,$3 ,$822 ,"$1,227 ",$550 ,$873 ,$20 
2010,"Rockfish, group rosefish",0,0,0,0,0,40,0,0,0
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$34 ,$0 ,$0 ,$0 
2010,"Rockfish, group shelf",291,351,0,117,47,1,0,0,"1,640"
2010,EMPTY,$132 ,$297 ,$0 ,$55 ,$235 ,$1 ,$0 ,$0 ,"$5,005 "
2010,"Rockfish, group slope","24,313","137,806",0,"8,596","1,679",130,0,0,0
2010,EMPTY,"$11,786 ","$88,721 ",$0 ,"$4,450 ","$1,492 ",$166 ,$0 ,$0 ,$0 
2010,"Rockfish, group small",6,0,0,0,0,0,0,0,0
2010,EMPTY,$12 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2010,"Rockfish, honeycomb",0,0,0,0,0,0,0,0,1
2010,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 
